 246.3242700  -23.4536870   7.0647713   -7.9719069  -26.5848957  6050943891626803968  N  YYY 
 246.3288580  -24.8003271   7.4649559   -3.6705366  -26.7981372  6049113995038456576  Y  YYY 
 246.3375799  -24.5170465   7.6341020   -4.5576007  -26.0549065  6049139416948170368  N  YYY 
 246.3422716  -24.2974924   6.9748484   -5.8221735  -24.5875123  6049331728403879552  Y  YYY 
 246.3434728  -23.5836852   7.0825436   -5.7816019  -25.6573165  6049438144810558592  N  YYY 
 246.3489277  -23.5108016   7.0532248   -6.9423632  -25.9881035  6050942757755417600  N  YYY 
 246.3512110  -24.2612661   7.5236547   -4.7313734  -25.7312673  6049332419895686016  Y  YYY 
 246.3513041  -24.4658246   7.2000472   -2.9169917  -25.7044924  6049140417677195136  Y  YYY 
 246.3514313  -24.4957772   7.4854794   -6.7602169  -26.9099462  6049139455604590720  Y  YYY 
 246.3619377  -24.7192844   7.4115868   -6.2082327  -26.7534961  6049114922751320960  Y  YYY 
 246.3700468  -26.1317414   7.0163644   -7.6318419  -26.2086263  6045876242538763904  N  YYN 
 246.3737095  -22.2485116   6.7820346   -8.7212333  -20.5514977  6051927542218423040  N  YYY 
 246.3751775  -23.4373722   6.9913791   -6.5906443  -25.3249522  6050944200864440576  N  YYY 
 246.3855654  -23.4407672   6.7512544   -6.8404745  -24.0985475  6050944166504697728  Y  YYY 
 246.3863636  -26.1941776   7.3676910   -6.9339401  -25.0977026  6045872806564888192  N  YYN 
 246.3881607  -23.4252467   7.0229069   -8.3124694  -25.2739463  6050945712692929920  Y  YYY 
 246.3959220  -23.4465194   6.8282004  -11.5622139  -34.0610086  6050943410590451328  N  YNN 
 246.3959882  -23.5487156   7.1253024   -7.5341147  -25.6799216  6050939459220525312  N  YYY 
 246.3961379  -23.4053136   7.4733074   -9.3378315  -21.9430394  6050945747052676352  N  YYY 
 246.3963069  -23.4472758   7.1269733   -4.0757131  -23.5722297  6050943406293584768  N  YYY 
 246.3979279  -24.5363374   6.8409485   -6.7342311  -24.2495669  6049136260148851200  Y  YYY 
 246.4030010  -22.4080619   6.7727758   -9.7417469  -23.9232157  6051781719487966976  N  YYY 
 246.4030508  -24.2619306   6.9994152   -4.8140384  -27.2052770  6049331526542488064  Y  YYY 
 246.4057597  -23.5304035   7.1605336   -7.0956267  -25.2909629  6050939562299741952  N  YYY 
 246.4088385  -24.3768303   6.9591111   -5.4972696  -25.1760371  6049142646763564800  Y  YYY 
